player_id,web_name,full_name,team_id,team_name,position,now_cost,status,selected_percent,form,points_per_game,total_points,minutes_season,ict_index,influence,creativity,threat,chance_play_next,gw_xmins,gw_fixture,gw_fdr,gw_is_home,news,news_added,gw,generated_utc
617,Cornet,Maxwel Cornet,19,West Ham,MID,49,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley (H),2,1,has joined Genoa on loan for the rest of the season.,2025-09-02T12:21:17.687537Z,11,2025-11-14T06:38:28.636215
618,G.Rodriguez,Guido Rodríguez,19,West Ham,MID,48,a,0.0,0.2,1.5,3,89,0.8,3.4,2.5,2.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
619,L.Guilherme,Luis Guilherme Lira dos Santos,19,West Ham,MID,49,a,0.0,0.0,1.0,3,54,0.4,1.6,0.6,4.0,100.0,80.0,Burnley (H),2,1,,2025-08-21T14:30:06.529194Z,11,2025-11-14T06:38:28.636215
620,Earthy,George Earthy,19,West Ham,MID,45,i,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley (H),2,1,Hamstring injury - Expected back 22 Nov,2025-10-02T14:30:07.920085Z,11,2025-11-14T06:38:28.636215
621,Irving,Andy Irving,19,West Ham,MID,44,a,0.3,1.0,1.3,8,149,7.0,29.6,38.3,2.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
622,Orford,Lewis Orford,19,West Ham,MID,44,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley (H),2,1,has joined Stevenage on loan for the rest of the season.,2025-09-02T12:14:36.944075Z,11,2025-11-14T06:38:28.636215
623,Potts,Freddie Potts,19,West Ham,MID,44,a,0.7,1.8,1.7,10,282,14.0,60.4,78.5,2.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
624,Bowen,Jarrod Bowen,19,West Ham,FWD,77,a,7.4,2.8,4.2,46,990,69.6,224.6,196.3,274.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
625,Füllkrug,Niclas Füllkrug,19,West Ham,FWD,56,i,0.7,0.0,1.7,10,379,21.9,24.8,72.3,125.0,0.0,0.0,Burnley (H),2,1,Muscle injury - Expected back 22 Nov,2025-10-14T13:00:06.800734Z,11,2025-11-14T06:38:28.636215
626,Marshall,Callum Marshall,19,West Ham,FWD,44,a,0.7,0.2,1.0,2,58,0.8,1.2,0.1,7.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
659,Walker-Peters,Kyle Walker-Peters,19,West Ham,DEF,43,a,0.3,2.5,2.1,21,465,22.1,103.8,49.3,67.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
671,Wilson,Callum Wilson,19,West Ham,FWD,58,a,0.4,2.8,2.8,22,365,28.0,89.6,27.8,165.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
679,Hermansen,Mads Hermansen,19,West Ham,GK,44,a,0.2,0.0,2.2,9,360,8.5,84.8,0.0,0.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
708,M.Fernandes,Mateus Gonçalo Espanha Fernandes,19,West Ham,MID,55,a,0.1,3.8,3.1,28,642,35.7,149.4,167.9,39.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
718,S.Magassa,Soungoutou Magassa,19,West Ham,MID,50,a,0.0,0.5,1.0,6,189,4.3,35.8,7.5,0.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
738,Fabianski,Lukasz Fabianski,19,West Ham,GK,45,d,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,25.0,20.0,Burnley (H),2,1,Back injury - 25% chance of playing,2025-11-07T08:00:09.026724Z,11,2025-11-14T06:38:28.636215
747,Mayers,Ezra Mayers,19,West Ham,DEF,40,a,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
752,Golambeckis,Airidas Golambeckis,19,West Ham,DEF,40,a,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
627,Johnstone,Sam Johnstone,20,Wolves,GK,45,a,0.1,1.8,2.1,15,630,19.5,195.0,0.1,0.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
628,José Sá,José Malheiro de Sá,20,Wolves,GK,43,a,1.1,0.0,1.2,5,360,5.5,44.0,10.0,0.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
629,Bentley,Daniel Bentley,20,Wolves,GK,40,a,0.6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
631,Agbadou,Emmanuel Agbadou,20,Wolves,DEF,43,a,0.2,-0.8,1.4,11,560,24.2,162.2,39.9,39.0,100.0,80.0,Chelsea (A),3,0,,2025-11-01T18:00:08.787249Z,11,2025-11-14T06:38:28.636215
632,Doherty,Matt Doherty,20,Wolves,DEF,44,i,0.1,0.5,0.5,2,291,7.6,49.4,21.8,4.0,0.0,0.0,Chelsea (A),3,0,Knee injury - Expected back 22 Nov,2025-10-31T09:00:09.720618Z,11,2025-11-14T06:38:28.636215
633,H.Bueno,Hugo Bueno López,20,Wolves,DEF,44,a,0.1,1.0,1.9,21,792,51.3,187.4,256.6,67.0,100.0,80.0,Chelsea (A),3,0,,2025-08-31T01:30:08.567399Z,11,2025-11-14T06:38:28.636215
634,Mosquera,Yerson Mosquera Valdelamar,20,Wolves,DEF,43,a,0.1,-0.8,0.2,1,182,4.2,20.2,0.7,21.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
635,R.Gomes,Rodrigo Martins Gomes,20,Wolves,DEF,45,i,0.1,0.8,2.2,13,331,20.5,60.2,40.4,103.0,0.0,0.0,Chelsea (A),3,0,Groin Injury - Expected back 17 Jan,2025-10-31T09:00:09.735105Z,11,2025-11-14T06:38:28.636215
636,S.Bueno,Santiago Ignacio Bueno,20,Wolves,DEF,44,a,0.1,2.0,3.1,25,664,30.7,190.6,48.2,68.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
637,Toti,Toti Gomes,20,Wolves,DEF,43,a,0.1,0.2,0.8,6,525,17.9,95.0,57.1,27.0,100.0,80.0,Chelsea (A),3,0,,2025-10-03T14:00:09.220271Z,11,2025-11-14T06:38:28.636215
638,Hoever,Ki-Jana Hoever,20,Wolves,DEF,39,a,0.9,0.8,1.0,5,249,13.1,56.4,60.2,13.0,100.0,80.0,Chelsea (A),3,0,,2025-08-23T23:00:08.490117Z,11,2025-11-14T06:38:28.636215
639,Meupiyou,Bastien Meupiyou Menadjou,20,Wolves,DEF,40,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea (A),3,0,On loan to FC Alverca,2025-07-23T18:49:36.204721Z,11,2025-11-14T06:38:28.636215
640,Pedro Lima,Pedro Cardoso de Lima,20,Wolves,DEF,40,u,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea (A),3,0,has joined Porto on loan for the rest of the season.,2025-09-02T13:11:07.466362Z,11,2025-11-14T06:38:28.636215
641,Pond,Alfie Pond,20,Wolves,DEF,39,a,1.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
642,Hee Chan,Hwang Hee-chan,20,Wolves,MID,58,a,0.1,0.8,2.0,16,366,13.7,53.2,32.8,51.0,100.0,80.0,Chelsea (A),3,0,,2025-10-17T16:00:11.280022Z,11,2025-11-14T06:38:28.636215
643,André,André Trindade da Costa Neto,20,Wolves,MID,53,a,0.1,2.0,2.3,25,703,14.4,95.6,41.8,7.0,100.0,80.0,Chelsea (A),3,0,,2025-09-24T06:30:08.481734Z,11,2025-11-14T06:38:28.636215
644,Bellegarde,Jean-Ricner Bellegarde,20,Wolves,MID,52,a,0.0,1.2,1.3,13,474,18.5,49.8,74.2,62.0,100.0,80.0,Chelsea (A),3,0,,2025-10-17T16:00:11.298468Z,11,2025-11-14T06:38:28.636215
645,Fer López,Fer López González,20,Wolves,MID,52,a,0.0,0.2,1.4,7,116,11.0,27.0,52.0,32.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
646,Gomes,João Victor Gomes da Silva,20,Wolves,MID,53,a,0.1,1.5,2.2,24,835,27.0,121.0,111.9,35.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
647,Guedes,Gonçalo Manuel Ganchinho Guedes,20,Wolves,MID,55,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea (A),3,0,Has joined Real Sociedad permanently.,2025-08-11T01:21:19.226169Z,11,2025-11-14T06:38:28.636215
648,Munetsi,Marshall Munetsi,20,Wolves,MID,54,a,0.1,4.0,3.2,35,802,38.8,159.4,59.6,169.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
649,B.Traore,Boubacar Traoré,20,Wolves,MID,50,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea (A),3,0,Has joined FC Metz on loan for the rest of the season.,2025-07-25T14:53:52.740212Z,11,2025-11-14T06:38:28.636215
650,Chirewa,Tawanda Chirewa,20,Wolves,MID,44,a,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
651,Edozie,Tom Edozie,20,Wolves,MID,44,a,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
652,Gonzalez,Enso González Medina,20,Wolves,MID,44,a,1.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
653,Hodge,Joe Hodge,20,Wolves,MID,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea (A),3,0,Signed by CD Tondela,2025-07-23T18:50:21.231185Z,11,2025-11-14T06:38:28.636215
654,Strand Larsen,Jørgen Strand Larsen,20,Wolves,FWD,63,a,1.2,3.0,2.3,21,707,28.3,60.4,61.6,163.0,100.0,80.0,Chelsea (A),3,0,,2025-10-03T14:00:09.236895Z,11,2025-11-14T06:38:28.636215
655,Fábio Silva,Fábio Soares Silva,20,Wolves,FWD,49,u,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea (A),3,0,has joined Borussia Dortmund permanently.,2025-09-02T13:11:07.488555Z,11,2025-11-14T06:38:28.636215
656,Kalajdžić,Saša Kalajdžić,20,Wolves,FWD,49,u,0.1,0.0,1.0,1,14,0.7,1.0,4.3,2.0,0.0,0.0,Chelsea (A),3,0,has joined LASK on loan for the rest of the season.,2025-09-08T09:11:55.060395Z,11,2025-11-14T06:38:28.636215
657,Chiwome,Leon Chiwome,20,Wolves,FWD,44,i,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea (A),3,0,Knee injury - Unknown return date,2025-07-21T10:00:05.148649Z,11,2025-11-14T06:38:28.636215
658,Fraser,Nathan Fraser,20,Wolves,FWD,44,a,1.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
663,J.Arias,Jhon Arias,20,Wolves,MID,51,a,0.2,1.2,1.9,19,545,31.7,83.4,153.9,80.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
682,Møller Wolfe,David Møller Wolfe,20,Wolves,DEF,44,a,0.1,0.2,1.6,8,149,6.3,37.0,20.9,4.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
695,Tchatchoua,Jackson Tchatchoua,20,Wolves,DEF,45,a,0.0,1.2,1.4,14,517,23.0,118.8,93.5,18.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
709,Krejčí,Ladislav Krejcí,20,Wolves,DEF,45,a,0.1,1.2,2.1,17,720,39.6,208.0,75.2,112.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
720,Tolu,Tolu Arokodare,20,Wolves,FWD,55,a,0.1,0.8,1.3,9,208,9.8,13.4,16.4,71.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
749,Mané,Mateus Mané,20,Wolves,FWD,45,a,0.0,1.0,1.0,1,20,1.0,0.0,10.9,0.0,,0.0,Chelsea (A),3,0,,,11,2025-11-14T06:38:28.636215
